,시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도,시설위경도,주요역위경도,소요시간
385,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT105493,가맹점,원마루시장,박준양스시,36.609374,127.4963535,36.62009812,127.3275824,"36.609374,127.4963535","36.62009812,127.3275824",28
386,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT105494,가맹점,원마루시장,달보드레돈까스,36.6088397,127.495731,36.62009812,127.3275824,"36.6088397,127.495731","36.62009812,127.3275824",27
387,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT105755,가맹점,청주두꺼비시장,도깨비족발,36.6177122,127.4738618,36.62009812,127.3275824,"36.6177122,127.4738618","36.62009812,127.3275824",29
388,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT106188,가맹점,청주두꺼비시장,서당골한우촌,36.6176468,127.4733368,36.62009812,127.3275824,"36.6176468,127.4733368","36.62009812,127.3275824",28
389,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT106523,가맹점,청주사창시장,성호야채유통,36.6337896,127.4657462,36.62009812,127.3275824,"36.6337896,127.4657462","36.62009812,127.3275824",30
390,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT106524,가맹점,청주사직시장,병운빵베이커리,36.6365885,127.4770546,36.62009812,127.3275824,"36.6365885,127.4770546","36.62009812,127.3275824",33
391,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT106839,가맹점,청주사창시장,까치신발,36.6335773,127.4646183,36.62009812,127.3275824,"36.6335773,127.4646183","36.62009812,127.3275824",29
392,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT106840,가맹점,청주사창시장,시장통닭,36.6337393,127.4645613,36.62009812,127.3275824,"36.6337393,127.4645613","36.62009812,127.3275824",29
393,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT106841,가맹점,원마루시장,대마족발,36.609905,127.4961712,36.62009812,127.3275824,"36.609905,127.4961712","36.62009812,127.3275824",27
394,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT106842,가맹점,원마루시장,노점,36.6099382,127.4955002,36.62009812,127.3275824,"36.6099382,127.4955002","36.62009812,127.3275824",28
395,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT107695,가맹점,청주두꺼비시장,우연식당,36.6172402,127.4731048,36.62009812,127.3275824,"36.6172402,127.4731048","36.62009812,127.3275824",27
396,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT107696,가맹점,청주사직시장,족발식객,36.6366774,127.4767856,36.62009812,127.3275824,"36.6366774,127.4767856","36.62009812,127.3275824",32
397,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT107698,가맹점,복대가경시장,농업회사법인한우고을,36.6349557,127.4645193,36.62009812,127.3275824,"36.6349557,127.4645193","36.62009812,127.3275824",30
398,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT108645,가맹점,청주두꺼비시장,구제나라,36.6176468,127.4733368,36.62009812,127.3275824,"36.6176468,127.4733368","36.62009812,127.3275824",28
399,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT108974,가맹점,청주두꺼비시장,여기어때,36.6176215,127.4737282,36.62009812,127.3275824,"36.6176215,127.4737282","36.62009812,127.3275824",29
400,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT110525,가맹점,원마루시장,팔팔생고기,36.6100835,127.4957676,36.62009812,127.3275824,"36.6100835,127.4957676","36.62009812,127.3275824",28
401,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT110526,가맹점,원마루시장,두툼이생고기분평점,36.6097409,127.4957363,36.62009812,127.3275824,"36.6097409,127.4957363","36.62009812,127.3275824",28
402,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT110527,가맹점,원마루시장,경주떡집,36.6097409,127.4957363,36.62009812,127.3275824,"36.6097409,127.4957363","36.62009812,127.3275824",28
403,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT111125,가맹점,청주사창시장,초록쌀유통,36.6336025,127.4662172,36.62009812,127.3275824,"36.6336025,127.4662172","36.62009812,127.3275824",30
404,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT111126,가맹점,원마루시장,육플러스,36.6098954,127.4960259,36.62009812,127.3275824,"36.6098954,127.4960259","36.62009812,127.3275824",27
405,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT111153,가맹점,청주사창시장,친철마트,36.6335285,127.4657928,36.62009812,127.3275824,"36.6335285,127.4657928","36.62009812,127.3275824",30
406,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT111737,가맹점,청주두꺼비시장,팔도야채과일,36.6177547,127.4732801,36.62009812,127.3275824,"36.6177547,127.4732801","36.62009812,127.3275824",28
407,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT111738,가맹점,원마루시장,왱이포차,36.6090402,127.4962662,36.62009812,127.3275824,"36.6090402,127.4962662","36.62009812,127.3275824",27
408,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT113322,가맹점,청주사직시장,"    병운할인마트(정육,생    ",36.6365885,127.4770546,36.62009812,127.3275824,"36.6365885,127.4770546","36.62009812,127.3275824",33
409,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT113323,가맹점,청주사직시장,병운할인마트(야채),36.6365885,127.4770546,36.62009812,127.3275824,"36.6365885,127.4770546","36.62009812,127.3275824",33
410,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT113579,가맹점,원마루시장,박사치킨,36.6095273,127.4963636,36.62009812,127.3275824,"36.6095273,127.4963636","36.62009812,127.3275824",28
411,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT113832,가맹점,원마루시장,정훈슈퍼,36.6096678,127.4954908,36.62009812,127.3275824,"36.6096678,127.4954908","36.62009812,127.3275824",28
412,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT113833,가맹점,원마루시장,오늘(oh!늘),36.6087386,127.4952621,36.62009812,127.3275824,"36.6087386,127.4952621","36.62009812,127.3275824",27
413,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT113834,가맹점,청주사창시장,인복청과,36.6340261,127.4642238,36.62009812,127.3275824,"36.6340261,127.4642238","36.62009812,127.3275824",29
414,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT113835,가맹점,청주사창시장,한농,36.6339647,127.4645933,36.62009812,127.3275824,"36.6339647,127.4645933","36.62009812,127.3275824",29
415,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT113836,가맹점,청주두꺼비시장,황이네방앗간,36.6178075,127.4730003,36.62009812,127.3275824,"36.6178075,127.4730003","36.62009812,127.3275824",28
416,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT114159,가맹점,원마루시장,참맛돼지,36.6093734,127.496197,36.62009812,127.3275824,"36.6093734,127.496197","36.62009812,127.3275824",28
417,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT114173,가맹점,청주사창시장,정성어머니손만두와도,36.6338224,127.465008,36.62009812,127.3275824,"36.6338224,127.465008","36.62009812,127.3275824",30
418,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT114955,가맹점,원마루시장,교원 더오름,36.6099465,127.4953213,36.62009812,127.3275824,"36.6099465,127.4953213","36.62009812,127.3275824",28
419,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT114956,가맹점,원마루시장,늘봄푸줏간,36.6091917,127.4958516,36.62009812,127.3275824,"36.6091917,127.4958516","36.62009812,127.3275824",28
420,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT116438,가맹점,원마루시장,광명수산,36.6088474,127.4954291,36.62009812,127.3275824,"36.6088474,127.4954291","36.62009812,127.3275824",28
421,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT116439,가맹점,원마루시장,전이대박,36.6087394,127.4954521,36.62009812,127.3275824,"36.6087394,127.4954521","36.62009812,127.3275824",28
422,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT116801,가맹점,청주두꺼비시장,좋은머리만들기,36.6177797,127.4728328,36.62009812,127.3275824,"36.6177797,127.4728328","36.62009812,127.3275824",28
423,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT116802,가맹점,원마루시장,놀부분평점(삼겹본능&,36.6088397,127.495731,36.62009812,127.3275824,"36.6088397,127.495731","36.62009812,127.3275824",27
424,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT117355,가맹점,청주두꺼비시장,대박정일농수산상회,36.6173018,127.472769,36.62009812,127.3275824,"36.6173018,127.472769","36.62009812,127.3275824",29
425,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT118597,가맹점,청주두꺼비시장,올리비아로렌,36.617391,127.4725559,36.62009812,127.3275824,"36.617391,127.4725559","36.62009812,127.3275824",29
426,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT121003,가맹점,청주사창시장,구워좋은닭,36.6336365,127.4637457,36.62009812,127.3275824,"36.6336365,127.4637457","36.62009812,127.3275824",30
427,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT121188,가맹점,원마루시장,㈜소반에,36.6087405,127.4957092,36.62009812,127.3275824,"36.6087405,127.4957092","36.62009812,127.3275824",28
428,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT121340,가맹점,원마루시장,정다운식당,36.6099032,127.4957464,36.62009812,127.3275824,"36.6099032,127.4957464","36.62009812,127.3275824",28
429,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT121341,가맹점,원마루시장,오레시피,36.6087386,127.4952621,36.62009812,127.3275824,"36.6087386,127.4952621","36.62009812,127.3275824",27
430,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT122710,가맹점,원마루시장,청춘비어앤호프,36.6095273,127.4963636,36.62009812,127.3275824,"36.6095273,127.4963636","36.62009812,127.3275824",28
431,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT123054,가맹점,원마루시장,봉만두칼국수,36.6088585,127.4959209,36.62009812,127.3275824,"36.6088585,127.4959209","36.62009812,127.3275824",27
432,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT123055,가맹점,원마루시장,숙이네,36.6100948,127.4963041,36.62009812,127.3275824,"36.6100948,127.4963041","36.62009812,127.3275824",27
433,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT123421,가맹점,청주두꺼비시장,만나반찬,36.6173018,127.472769,36.62009812,127.3275824,"36.6173018,127.472769","36.62009812,127.3275824",29
434,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT123696,가맹점,원마루시장,라파,36.6098947,127.4958806,36.62009812,127.3275824,"36.6098947,127.4958806","36.62009812,127.3275824",28
435,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT123748,가맹점,청주사창시장,고향닭집,36.6336378,127.4640476,36.62009812,127.3275824,"36.6336378,127.4640476","36.62009812,127.3275824",29
436,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT124234,가맹점,청주두꺼비시장,구피샵,36.6178075,127.4730003,36.62009812,127.3275824,"36.6178075,127.4730003","36.62009812,127.3275824",28
437,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT124235,가맹점,원마루시장,원마루플라워,36.6092001,127.4957174,36.62009812,127.3275824,"36.6092001,127.4957174","36.62009812,127.3275824",28
438,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT124297,가맹점,청주사창시장,노점,36.5999652,127.4455479,36.62009812,127.3275824,"36.5999652,127.4455479","36.62009812,127.3275824",25
439,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT124654,가맹점,원마루시장,흑돼지농장,36.6093734,127.496197,36.62009812,127.3275824,"36.6093734,127.496197","36.62009812,127.3275824",28
440,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT124655,가맹점,원마루시장,오늘만등갈비,36.609785,127.49549,36.62009812,127.3275824,"36.609785,127.49549","36.62009812,127.3275824",28
441,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT125140,가맹점,청주두꺼비시장,싱싱수산,36.6172402,127.4731048,36.62009812,127.3275824,"36.6172402,127.4731048","36.62009812,127.3275824",27
442,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT125141,가맹점,청주두꺼비시장,병운할인마트,36.6173219,127.4732272,36.62009812,127.3275824,"36.6173219,127.4732272","36.62009812,127.3275824",27
443,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT125401,가맹점,원마루시장,올백,36.6099382,127.4955002,36.62009812,127.3275824,"36.6099382,127.4955002","36.62009812,127.3275824",28
444,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT125404,가맹점,청주두꺼비시장,청우,36.6176977,127.4726209,36.62009812,127.3275824,"36.6176977,127.4726209","36.62009812,127.3275824",28
445,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT126092,가맹점,청주두꺼비시장,싱싱수산,36.6172402,127.4731048,36.62009812,127.3275824,"36.6172402,127.4731048","36.62009812,127.3275824",27
446,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT126093,가맹점,사창시장,청주강정,36.6338224,127.465008,36.62009812,127.3275824,"36.6338224,127.465008","36.62009812,127.3275824",30
447,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT126345,가맹점,원마루시장,감동해수산,36.6088474,127.4954291,36.62009812,127.3275824,"36.6088474,127.4954291","36.62009812,127.3275824",28
448,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT126607,가맹점,청주사창시장,㈜산들축산,36.6338241,127.4633866,36.62009812,127.3275824,"36.6338241,127.4633866","36.62009812,127.3275824",29
449,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT127738,가맹점,원마루시장,베리타(Ver i ta925),36.6088397,127.495731,36.62009812,127.3275824,"36.6088397,127.495731","36.62009812,127.3275824",27
450,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT127974,가맹점,원마루시장,인생육고기,36.6098947,127.4958806,36.62009812,127.3275824,"36.6098947,127.4958806","36.62009812,127.3275824",28
451,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT133678,가맹점,청주사창시장,상일축산물,36.6337885,127.4654891,36.62009812,127.3275824,"36.6337885,127.4654891","36.62009812,127.3275824",30
452,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT135003,가맹점,청주사창시장,신앙촌상회,36.6333371,127.4653244,36.62009812,127.3275824,"36.6333371,127.4653244","36.62009812,127.3275824",30
453,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT135963,가맹점,원마루시장,제주생고기,36.6090486,127.4961208,36.62009812,127.3275824,"36.6090486,127.4961208","36.62009812,127.3275824",27
454,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT137018,가맹점,원마루시장,카스톡스,36.6084353,127.4959907,36.62009812,127.3275824,"36.6084353,127.4959907","36.62009812,127.3275824",28
455,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT137243,가맹점,청주두꺼비시장,웰빙먹거리,36.6175488,127.4736057,36.62009812,127.3275824,"36.6175488,127.4736057","36.62009812,127.3275824",28
456,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT137706,가맹점,사직전통시장,사마치통닭(사직점),36.6366774,127.4767856,36.62009812,127.3275824,"36.6366774,127.4767856","36.62009812,127.3275824",32
457,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT139098,가맹점,원마루시장,조부사,36.6091917,127.4958516,36.62009812,127.3275824,"36.6091917,127.4958516","36.62009812,127.3275824",28
458,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT139313,가맹점,원마루시장,신후다닭발분평점,36.6101113,127.4959462,36.62009812,127.3275824,"36.6101113,127.4959462","36.62009812,127.3275824",28
459,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT140695,가맹점,원마루시장,원조춘천닭갈비,36.6091839,127.4961311,36.62009812,127.3275824,"36.6091839,127.4961311","36.62009812,127.3275824",28
460,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT141617,가맹점,청주두꺼비시장,팔도야채과일플러스,36.6176636,127.4730683,36.62009812,127.3275824,"36.6176636,127.4730683","36.62009812,127.3275824",28
461,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT141901,가맹점,청주두꺼비시장(구 수,시장분식,36.6171676,127.4729823,36.62009812,127.3275824,"36.6171676,127.4729823","36.62009812,127.3275824",27
462,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT142663,가맹점,원마루시장,햇살머믄꼬마김밥분평,36.6097932,127.4953111,36.62009812,127.3275824,"36.6097932,127.4953111","36.62009812,127.3275824",27
463,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT143152,가맹점,원마루시장,현보석,36.6088648,127.4952725,36.62009812,127.3275824,"36.6088648,127.4952725","36.62009812,127.3275824",27
464,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT143404,가맹점,원마루시장,노군꼬치 분평점,36.6095273,127.4963636,36.62009812,127.3275824,"36.6095273,127.4963636","36.62009812,127.3275824",28
465,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT143692,가맹점,청주육거리종합시장,노점,36.6279693,127.4701135,36.62009812,127.3275824,"36.6279693,127.4701135","36.62009812,127.3275824",30
466,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT143694,가맹점,청주두꺼비시장(구 수,앨지한우촌,36.617438,127.4729916,36.62009812,127.3275824,"36.617438,127.4729916","36.62009812,127.3275824",29
467,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT146534,가맹점,청주사창시장,바다제철소,36.6336378,127.4640476,36.62009812,127.3275824,"36.6336378,127.4640476","36.62009812,127.3275824",29
468,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT146538,가맹점,청주두꺼비시장(구 수,민속떡집,36.6173945,127.4733497,36.62009812,127.3275824,"36.6173945,127.4733497","36.62009812,127.3275824",28
469,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT147451,가맹점,청주두꺼비시장(구 수,만수유통,36.6175287,127.4731252,36.62009812,127.3275824,"36.6175287,127.4731252","36.62009812,127.3275824",28
470,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000000597,문화시설,문화시설_박물관_나혼자,청주시한국공예관,36.6429787,127.4726211,36.62009812,127.3275824,"36.6429787,127.4726211","36.62009812,127.3275824",30
471,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000000600,문화시설,문화시설_박물관_나혼자,스페이스몸 미술관,36.6267762,127.4328109,36.62009812,127.3275824,"36.6267762,127.4328109","36.62009812,127.3275824",18
472,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000001433,문화시설,문화시설_박물관_나혼자,한국잠사박물관,36.6393668,127.3822366,36.62009812,127.3275824,"36.6393668,127.3822366","36.62009812,127.3275824",11
473,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000001534,문화시설,문화시설_박물관_나혼자,한국교원대학교 교육박물관,36.605666,127.3573245,36.62009812,127.3275824,"36.605666,127.3573245","36.62009812,127.3275824",11
474,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000001537,문화시설,문화시설_박물관_나혼자,청주백제유물전시관,36.6521628,127.469,36.62009812,127.3275824,"36.6521628,127.469","36.62009812,127.3275824",25
475,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000001799,문화시설,문화시설_박물관_나혼자,청주고인쇄박물관,36.6439745,127.4714597,36.62009812,127.3275824,"36.6439745,127.4714597","36.62009812,127.3275824",31
476,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000001841,문화시설,문화시설_박물관_나혼자,청주고인쇄박물관,36.383846,127.281754,36.62009812,127.3275824,"36.383846,127.281754","36.62009812,127.3275824",45
477,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000001947,문화시설,문화시설_박물관_나혼자,청주고인쇄박물관,36.6439745,127.4714597,36.62009812,127.3275824,"36.6439745,127.4714597","36.62009812,127.3275824",31
478,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000002024,문화시설,문화시설_박물관_나혼자,청주백제유물전시관,36.6521628,127.469,36.62009812,127.3275824,"36.6521628,127.469","36.62009812,127.3275824",25
479,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000002477,문화시설,문화시설_도서관_나혼자,옥산도서관,36.666088,127.3693933,36.62009812,127.3275824,"36.666088,127.3693933","36.62009812,127.3275824",13
480,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000002478,문화시설,문화시설_도서관_나혼자,신율봉도서관,36.6314368,127.4464952,36.62009812,127.3275824,"36.6314368,127.4464952","36.62009812,127.3275824",22
481,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000002484,문화시설,문화시설_도서관_나혼자,오송도서관,36.6351763,127.3232685,36.62009812,127.3275824,"36.6351763,127.3232685","36.62009812,127.3275824",11
482,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000002486,문화시설,문화시설_도서관_나혼자,흥덕도서관,36.6343953,127.4320574,36.62009812,127.3275824,"36.6343953,127.4320574","36.62009812,127.3275824",16
483,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000002487,문화시설,문화시설_도서관_나혼자,강내도서관,36.6238733,127.3630519,36.62009812,127.3275824,"36.6238733,127.3630519","36.62009812,127.3275824",7
484,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006262,문화시설,문화시설_도서관_나혼자,대한서적,36.6581736,127.469985,36.62009812,127.3275824,"36.6581736,127.469985","36.62009812,127.3275824",21
485,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006263,문화시설,문화시설_도서관_나혼자,대광서적,36.6507081,127.4742688,36.62009812,127.3275824,"36.6507081,127.4742688","36.62009812,127.3275824",24
486,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006264,문화시설,문화시설_도서관_나혼자,들샘문고,36.6434775,127.4567896,36.62009812,127.3275824,"36.6434775,127.4567896","36.62009812,127.3275824",26
487,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006265,문화시설,문화시설_도서관_나혼자,발산책문고,36.6232749,127.4403249,36.62009812,127.3275824,"36.6232749,127.4403249","36.62009812,127.3275824",22
488,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006647,문화시설,문화시설_도서관_나혼자,동아리서점,36.6304981,127.4450323,36.62009812,127.3275824,"36.6304981,127.4450323","36.62009812,127.3275824",22
489,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006716,문화시설,문화시설_도서관_나혼자,북스탑,36.6262124,127.431141,36.62009812,127.3275824,"36.6262124,127.431141","36.62009812,127.3275824",18
490,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006717,문화시설,문화시설_도서관_나혼자,일선문고,36.6262124,127.431141,36.62009812,127.3275824,"36.6262124,127.431141","36.62009812,127.3275824",18
491,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006762,문화시설,문화시설_도서관_나혼자,청주동아,36.6369166,127.4218695,36.62009812,127.3275824,"36.6369166,127.4218695","36.62009812,127.3275824",19
492,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006802,문화시설,문화시설_도서관_나혼자,세종서점,36.6358045,127.429661,36.62009812,127.3275824,"36.6358045,127.429661","36.62009812,127.3275824",19
493,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006902,문화시설,문화시설_도서관_나혼자,서부서점,36.624303,127.4388694,36.62009812,127.3275824,"36.624303,127.4388694","36.62009812,127.3275824",20
494,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000006918,문화시설,문화시설_도서관_나혼자,충북사,36.6264106,127.4448377,36.62009812,127.3275824,"36.6264106,127.4448377","36.62009812,127.3275824",24
495,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000007129,문화시설,문화시설_도서관_나혼자,장수서점,36.6201545,127.4368706,36.62009812,127.3275824,"36.6201545,127.4368706","36.62009812,127.3275824",20
496,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000007325,문화시설,문화시설_도서관_나혼자,봉명고서점문구,36.6556064,127.4563373,36.62009812,127.3275824,"36.6556064,127.4563373","36.62009812,127.3275824",25
497,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000007422,문화시설,문화시설_도서관_나혼자,중부도서,36.6367621,127.4260542,36.62009812,127.3275824,"36.6367621,127.4260542","36.62009812,127.3275824",20
498,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000007881,문화시설,문화시설_도서관_나혼자,영풍문고,36.6270993,127.4317818,36.62009812,127.3275824,"36.6270993,127.4317818","36.62009812,127.3275824",18
499,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000008226,문화시설,문화시설_도서관_나혼자,민사랑서점,36.6329089,127.4527534,36.62009812,127.3275824,"36.6329089,127.4527534","36.62009812,127.3275824",24
500,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000008227,문화시설,문화시설_도서관_나혼자,북메이커,36.6446219,127.4748995,36.62009812,127.3275824,"36.6446219,127.4748995","36.62009812,127.3275824",28
501,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000008273,문화시설,문화시설_도서관_나혼자,책친구,36.6397226,127.4350085,36.62009812,127.3275824,"36.6397226,127.4350085","36.62009812,127.3275824",21
502,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000008374,문화시설,문화시설_도서관_나혼자,예수마을,36.624075,127.4311112,36.62009812,127.3275824,"36.624075,127.4311112","36.62009812,127.3275824",20
503,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000009163,문화시설,문화시설_도서관_나혼자,북스탑,36.6423564,127.4268928,36.62009812,127.3275824,"36.6423564,127.4268928","36.62009812,127.3275824",20
504,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000009165,문화시설,문화시설_도서관_나혼자,발산문고,36.6232222,127.4403797,36.62009812,127.3275824,"36.6232222,127.4403797","36.62009812,127.3275824",22
505,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000009166,문화시설,문화시설_도서관_나혼자,발산문고,36.6540461,127.4706004,36.62009812,127.3275824,"36.6540461,127.4706004","36.62009812,127.3275824",24
506,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000009168,문화시설,문화시설_도서관_나혼자,오송서점,36.6307717,127.3297688,36.62009812,127.3275824,"36.6307717,127.3297688","36.62009812,127.3275824",7
507,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000009173,문화시설,문화시설_도서관_나혼자,개똥이네,36.6525438,127.4255796,36.62009812,127.3275824,"36.6525438,127.4255796","36.62009812,127.3275824",19
508,43113,청주시 흥덕구,오송,나홀로,나혼자문화생활,2020,KCOPCPO20N000009176,문화시설,문화시설_도서관_나혼자,천재교육서적,36.6502178,127.4561528,36.62009812,127.3275824,"36.6502178,127.4561528","36.62009812,127.3275824",26
